FamilyID	Amborella_trichopoda<1>	Hordeum_vulgare<2>	Secale_cereale<3>	Triticum_turgidum<4>	Aegilops_tauschii<5>	Triticum_aestivum<6>	Brachypodium_distachyon<7>	Sorghum_bicolor<8>	Zea_mays<9>	Setaria_viridis<10>	Setaria_italica<11>	Oropetium_thomaeum<12>	Ananas_comosus<13>	Musa_acuminata<14>	Calamus_simplicifolius<15>	Elaeis_guineensis<16>	Allium_sativum<17>	Asparagus_officinalis<18>	Zostera_marina<19>	Spirodela_polyrhiza<20>	Magnolia_biondii<21>	Ceratophyllum_demersum<22>	Aquilegia_oxysepala<23>	Papaver_somniferum<24>	Nelumbo_nucifera<25>	Trochodendron_aralioides<26>	Nicotiana_tabacum<27>	Capsicum_annuum<28>	Solanum_pennellii<29>	Solanum_lycopersicum<30>	Solanum_tuberosum<31>	Petunia_axillaris<32>	Coffea_canephora<33>	Striga_asiatica<34>	Avicennia_marina<35>	Utricularia_gibba<36>	Olea_europaea<37>	Helianthus_annuus<38>	Erigeron_canadensis<39>	Lactuca_sativa<40>	Daucus_carota<41>	Lonicera_japonica<42>	Davidia_involucrata<43>	Hydrangea_macrophylla<44>	Rhododendron_simsii<45>	Actinidia_chinensis<46>	Beta_vulgaris<47>	Chenopodium_quinoa<48>	Amaranthus_hybridus<49>	Simmondsia_chinensis<50>	Vitis_vinifera<51>	Punica_granatum<52>	Eucalyptus_grandis<53>	Cannabis_sativa<54>	Fragaria_vesca<55>	Rosa_chinensis<56>	Malus_domestica<57>	Prunus_persica<58>	Cucumis_melo<59>	Citrullus_lanatus<60>	Glycine_max<61>	Medicago_truncatula<62>	Trifolium_pratense<63>	Lotus_japonicus<64>	Arachis_hypogaea<65>	Carya_illinoinensis<66>	Carpinus_fangiana<67>	Manihot_esculenta<68>	Populus_trichocarpa<69>	Tripterygium_wilfordii<70>	Citrus_clementina<71>	Brassica_rapa<72>	Brassica_napus<73>	Brassica_oleracea<74>	Schrenkiella_parvula<75>	Eutrema_salsugineum<76>	Capsella_rubella<77>	Arabidopsis_lyrata<78>	Arabidopsis_thaliana<79>	Cardamine_hirsuta<80>	Aethionema_arabicum<81>	Tarenaya_hassleriana<82>	Carica_papaya<83>	Durio_zibethinus<84>	Gossypium_hirsutum<85>	Gossypium_raimondii<86>	<87>	<88>	<89>	<90>	<91>	<92>	<93>	<94>	<95>	<96>	<97>	<98>	<99>	<100>	<101>	<102>	<103>	<104>	<105>	<106>	<107>	<108>	<109>	<110>	<111>	<112>	<113>	<114>	<115>	<116>	<117>	<118>	<119>	<120>	<121>	<122>	<123>	<124>	<125>	<126>	<127>	<128>	<129>	<130>	<131>	<132>	<133>	<134>	<135>	<136>	<137>	<138>	<139>	<140>	<141>	<142>	<143>	<144>	<145>	<146>	<147>	<148>	<149>	<150>	<151>	<152>	<153>	<154>	<155>	<156>	<157>	<158>	<159>	<160>	<161>	<162>	<163>	<164>	<165>	<166>	<167>	<168>	<169>	<170>	<171>
44_fam	10	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	7	19	7	14	9	17	19	9	9	31	10	9	8	7	12	1	20	16	9	9	8	6	9	11	10	10	9	13	4	8	10	8	7	9	9	16	13	8	9	8	44	11	9	9	22	13	5	18	31	11	9	15	41	14	10	11	11	12	22	10	11	14	7	17	34	16	7	7	1	1	1	1	1	0	0	0	0	0	1	1	3	0	1	0	0	1	8	9	9	9	9	9	9	9	9	9	9	9	11	11	11	12	14	9	8	8	9	10	10	9	9	9	9	9	9	9	9	10	9	10	10	10	10	10	11	10	9	10	15	15	14	11	9	11	12	16	11	11	11	12	12	12	12	12	16	18	12	13	15	17	22
46_fam	39	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	48	15	6	48	9	36	44	30	14	30	23	32	23	8	7	2	20	26	16	19	5	42	39	35	23	13	36	62	20	8	20	23	52	15	22	23	24	22	11	10	61	31	22	14	16	34	13	32	67	25	24	15	35	21	10	13	13	16	32	16	8	7	14	28	49	28	17	17	2	1	1	1	1	0	0	0	0	0	1	1	4	0	1	0	0	2	19	20	20	21	20	20	20	20	20	20	19	20	27	27	26	24	23	16	10	10	20	20	20	20	21	24	19	21	29	33	20	21	26	21	21	21	21	22	22	22	12	21	24	25	24	25	22	21	24	31	21	21	18	14	14	14	14	14	19	22	15	16	19	29	36
56_fam	16	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	21	33	27	65	19	22	34	23	12	26	12	17	17	22	12	7	20	52	35	51	32	20	13	11	24	12	23	13	11	9	12	11	10	7	43	60	43	17	8	6	46	54	28	23	41	18	10	11	33	13	15	17	39	23	9	10	8	12	20	12	10	13	7	16	29	16	13	13	2	1	1	1	1	0	0	0	0	0	1	1	5	0	1	0	0	2	15	17	17	24	17	17	17	17	17	18	18	18	20	20	19	17	17	17	15	15	22	36	37	23	17	16	17	15	15	15	17	17	14	17	17	17	19	28	41	28	8	17	31	32	32	36	15	17	17	18	16	16	14	13	13	13	13	13	20	24	13	13	14	18	21
62_fam	29	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	45	38	22	32	21	24	27	28	14	32	15	17	23	12	11	9	27	39	20	23	20	20	20	16	23	36	10	23	11	11	16	15	27	9	21	34	27	15	14	10	58	31	25	15	39	17	15	18	44	13	12	19	46	26	14	13	11	15	30	13	13	10	10	18	36	18	15	15	2	1	1	1	1	0	0	0	0	0	1	1	4	0	1	0	0	2	17	18	18	20	18	18	18	18	18	18	18	19	21	21	21	20	21	17	14	14	19	23	24	19	19	19	23	16	15	15	18	18	19	18	18	18	18	21	24	21	13	18	28	28	27	27	17	18	19	22	17	17	16	15	15	15	16	16	23	28	15	15	18	20	25
71_fam	17	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	37	29	14	43	29	19	43	27	17	34	23	29	12	13	10	17	20	33	16	22	13	18	16	9	15	13	13	33	13	11	13	12	28	9	17	28	22	12	10	11	47	37	33	12	27	17	20	16	37	15	12	29	58	30	15	16	19	20	34	16	18	14	9	17	42	21	13	13	2	1	1	1	1	0	0	0	0	0	1	1	4	0	1	0	0	2	15	16	16	19	16	16	16	16	16	16	17	18	26	27	26	25	25	17	15	15	17	21	21	17	16	15	15	16	17	18	16	16	17	16	16	16	16	17	20	17	11	16	25	26	26	31	17	16	17	20	16	16	16	17	18	19	20	21	31	35	19	21	24	21	28
74_fam	18	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	40	12	15	17	13	21	35	17	16	35	16	17	15	9	9	2	23	30	14	18	14	29	34	9	26	19	10	21	7	9	30	25	50	10	28	41	31	17	9	11	66	16	15	15	30	26	25	14	58	19	11	16	32	18	9	10	11	11	20	11	8	13	10	24	58	30	13	13	2	1	1	1	1	0	0	0	0	0	1	1	3	0	1	0	0	2	15	16	16	16	16	16	16	16	16	16	16	16	20	20	20	20	22	15	10	10	17	19	19	18	17	17	19	14	13	13	17	18	25	18	18	18	19	23	29	23	11	18	24	24	22	18	22	18	19	23	18	18	16	13	12	12	12	12	18	20	12	12	13	28	39
76_fam	47	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	34	30	20	24	17	19	33	5	17	41	20	20	10	13	11	12	24	19	13	18	14	17	19	13	18	13	19	21	10	13	9	18	14	21	33	40	29	20	18	13	53	20	15	17	15	13	14	23	44	16	14	26	54	28	15	14	14	14	33	13	12	19	19	28	66	33	15	14	2	1	1	1	1	0	0	0	0	0	1	1	4	0	1	0	0	2	15	16	16	17	16	16	16	16	16	16	16	16	19	19	18	21	23	16	14	14	16	16	16	16	16	16	16	16	16	17	16	17	17	17	17	17	20	25	31	25	16	17	21	22	21	19	15	18	19	23	18	18	18	17	17	17	18	19	28	32	17	17	19	31	44
83_fam	32	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	54	16	11	27	19	22	27	14	14	30	10	18	27	16	17	2	14	20	13	12	17	21	16	14	16	18	7	24	10	16	33	20	27	13	18	28	39	18	9	9	52	20	18	18	38	22	16	24	47	18	13	16	37	18	11	13	12	12	25	13	10	13	10	18	33	18	15	15	2	1	1	1	1	0	0	0	0	0	1	1	4	0	1	0	0	2	16	16	16	16	16	16	16	16	16	16	16	17	18	18	16	16	18	15	13	13	16	15	15	17	16	16	16	15	14	14	16	17	19	17	17	17	18	21	22	23	10	17	25	25	24	21	18	17	18	23	17	17	15	14	14	14	14	14	19	21	14	14	16	20	24
86_fam	36	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	51	19	15	28	16	19	27	14	10	37	14	27	23	10	10	7	15	20	10	15	16	15	21	16	14	24	8	19	10	9	16	14	28	12	16	18	21	15	17	15	66	21	21	20	31	18	11	16	65	23	12	20	39	22	13	16	15	14	31	17	14	12	18	20	39	19	15	15	2	1	1	1	1	0	0	0	0	0	1	1	4	0	1	0	0	2	16	16	16	17	16	16	16	16	16	16	16	17	20	20	18	18	19	15	12	12	16	15	15	16	16	16	17	14	13	13	16	17	18	17	17	17	17	17	17	17	16	17	26	27	26	23	16	17	19	24	17	17	17	17	17	17	17	17	22	24	17	17	19	22	27
90_fam	32	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	32	14	13	45	11	19	34	14	13	36	16	22	8	11	6	4	16	44	14	24	15	10	26	9	18	23	7	14	6	7	10	16	19	16	24	26	30	22	16	12	61	21	16	13	32	22	15	16	49	19	18	14	35	19	7	12	11	9	27	10	7	13	11	19	44	23	13	13	2	1	1	1	1	0	0	0	0	0	1	1	4	0	1	0	0	2	14	15	15	18	15	15	15	15	15	15	14	14	19	19	18	19	20	13	10	10	16	22	22	15	15	15	17	12	10	10	15	16	17	16	16	16	18	21	23	23	14	16	24	24	22	20	17	16	17	21	16	16	14	12	12	12	12	12	17	20	12	13	14	22	30
93_fam	29	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	42	16	10	15	14	30	23	28	13	37	15	12	17	10	10	8	14	30	16	21	24	16	15	9	26	27	8	14	5	7	28	10	25	11	12	24	24	14	12	9	50	20	24	10	29	12	14	13	33	13	15	11	30	19	7	6	6	7	17	6	7	8	9	11	38	19	13	13	2	1	1	1	1	0	0	0	0	0	1	1	4	0	1	0	0	2	14	14	14	14	14	14	14	14	15	15	15	15	18	19	21	20	21	14	12	12	16	20	20	17	15	14	20	12	10	10	14	14	15	14	14	14	14	16	17	17	11	14	22	22	21	22	13	14	14	16	14	14	12	9	9	9	9	9	14	19	8	8	9	17	25
98_fam	35	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	40	21	18	20	17	25	16	15	8	14	9	9	12	4	5	11	20	35	19	25	19	33	27	16	16	8	6	17	8	10	16	8	37	7	30	56	25	22	13	9	42	11	17	7	23	21	13	8	57	7	14	11	35	18	7	7	10	13	20	12	7	9	6	14	21	14	14	14	2	1	1	1	1	0	0	0	0	0	1	1	2	0	1	0	0	2	15	15	15	16	15	15	15	15	15	15	13	13	12	12	12	11	11	12	9	9	18	23	23	19	15	16	13	13	11	11	15	15	17	15	15	15	17	24	33	24	11	15	18	18	17	15	16	15	15	18	14	14	12	10	10	10	10	10	15	19	11	12	14	15	17
101_fam	23	13	14	22	14	37	13	13	42	12	12	12	13	27	18	13	24	11	10	10	28	27	6	18	18	19	26	16	12	25	11	15	11	14	19	11	27	28	14	14	14	14	16	12	11	22	8	15	14	9	14	10	8	9	11	9	19	9	11	8	64	25	15	17	53	16	8	16	36	16	10	20	46	25	16	9	10	11	24	9	8	15	10	19	36	18	15	15	15	15	15	15	15	15	16	17	20	20	15	16	20	12	15	15	16	14	15	15	15	14	15	15	15	15	15	15	16	16	17	17	16	15	16	16	15	15	15	17	17	15	15	15	15	13	12	12	15	15	12	15	15	15	14	13	11	13	10	15	28	28	26	22	13	15	16	19	15	15	14	13	13	13	14	15	23	27	12	12	14	20	25
102_fam	27	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	20	35	12	17	12	16	25	19	11	23	12	10	11	10	6	9	43	20	11	18	13	20	16	13	15	19	11	21	8	10	7	7	12	8	15	27	20	15	9	9	42	17	17	14	33	10	15	8	25	10	11	15	33	19	11	12	12	13	25	14	12	9	13	10	20	10	11	11	1	1	1	1	1	0	0	0	0	0	1	1	3	0	1	0	0	1	12	13	13	13	13	13	13	13	13	13	14	14	16	16	16	15	15	14	11	11	14	15	15	14	13	13	15	12	12	13	13	13	11	13	13	13	13	16	18	17	9	13	21	21	20	18	13	13	13	14	13	13	13	13	14	14	14	14	18	21	14	14	16	12	14
103_fam	16	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	30	25	10	20	10	14	28	11	11	33	11	15	7	10	9	12	14	22	11	12	12	13	15	9	17	19	8	26	9	8	10	11	14	9	14	13	22	10	12	10	67	16	18	14	25	13	9	17	32	14	10	22	46	23	12	14	13	12	30	15	10	12	9	19	36	18	10	10	1	1	1	1	1	0	0	0	0	0	1	1	5	0	1	0	0	1	11	12	12	13	12	12	12	12	12	12	12	12	15	15	14	15	17	12	11	11	12	13	13	12	12	12	14	12	13	13	12	13	13	13	13	13	13	14	14	14	11	13	21	22	21	19	12	13	14	17	13	13	13	14	14	15	16	16	24	27	15	15	17	20	25
104_fam	14	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	17	31	9	21	20	13	23	11	10	21	11	13	8	14	12	4	23	27	14	17	15	15	16	11	13	22	7	15	9	10	12	11	10	8	10	11	23	12	12	9	48	11	9	10	24	13	9	15	34	11	9	26	51	27	13	13	12	14	25	15	11	15	9	19	40	20	10	10	1	1	1	1	1	0	0	0	0	0	1	1	3	0	1	0	0	1	12	13	13	13	13	13	13	13	13	13	13	13	14	14	13	13	14	13	12	12	14	17	17	14	13	13	15	12	11	11	13	13	12	13	13	13	13	13	12	14	11	13	17	17	16	12	12	13	14	17	13	13	13	14	14	15	16	17	28	31	15	15	17	20	27
105_fam	12	16	24	26	14	51	10	12	26	11	11	6	9	17	12	11	30	6	9	7	25	19	9	32	13	18	31	27	18	40	22	18	11	13	13	10	20	34	12	18	21	6	10	10	14	12	12	31	13	9	5	13	12	8	11	11	16	8	11	9	49	16	11	12	13	14	16	12	29	18	8	28	57	29	14	14	15	15	27	13	11	13	7	16	36	19	14	14	13	13	13	13	13	15	20	23	25	25	13	14	16	11	13	12	14	12	14	14	14	15	14	14	14	14	14	14	15	15	21	22	24	25	26	15	14	14	14	18	18	14	14	13	13	14	16	17	14	14	13	14	14	14	13	12	11	12	10	14	17	17	16	14	14	14	15	16	14	14	13	14	15	16	17	18	29	33	16	17	19	19	25
109_fam	43	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	25	30	12	29	10	19	26	14	11	28	12	12	14	12	8	13	16	19	10	12	19	13	14	12	8	15	9	17	9	8	11	11	15	8	12	20	20	11	10	10	44	16	20	11	22	10	12	12	30	13	12	21	42	22	11	11	11	13	27	11	9	12	10	16	28	13	13	12	2	1	1	1	1	0	0	0	0	0	1	1	3	0	1	0	0	2	13	13	13	15	13	13	13	13	13	13	13	13	15	15	15	15	16	13	12	12	13	13	13	13	13	13	12	12	12	12	13	13	13	13	13	13	13	14	15	14	10	13	19	19	18	18	12	13	13	15	13	13	13	13	13	13	14	14	22	25	13	14	16	16	19
110_fam	23	16	18	30	19	46	10	9	18	10	10	8	8	10	17	12	26	11	8	8	31	20	16	25	13	10	20	15	11	25	11	11	9	5	5	8	14	27	13	13	18	17	14	5	16	21	9	30	12	6	19	6	20	7	12	35	19	12	12	7	48	27	37	12	41	10	12	8	32	5	8	10	23	10	7	7	8	7	16	10	5	8	12	11	26	14	14	14	13	13	13	13	12	14	19	21	26	27	12	12	12	10	13	14	15	12	14	14	14	16	14	14	14	14	14	14	13	13	14	14	14	14	15	12	9	9	15	16	16	15	14	13	16	13	14	15	14	14	13	14	14	14	14	16	19	16	10	14	27	27	26	29	12	14	14	15	13	13	12	9	9	9	9	9	11	12	9	9	10	14	18
111_fam	11	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	18	8	8	11	8	15	21	11	9	21	9	11	8	9	8	1	15	16	10	15	20	11	13	8	10	9	14	17	5	8	7	9	16	10	38	61	38	32	15	8	42	12	20	16	31	16	16	11	19	12	19	14	33	17	9	10	11	11	20	11	11	9	8	12	21	10	8	8	1	1	1	1	1	0	0	0	0	0	1	1	2	0	1	0	0	1	9	10	10	10	10	10	10	10	10	10	10	10	12	12	12	12	13	10	8	8	11	12	12	12	10	10	10	10	11	12	10	12	12	12	13	14	18	30	40	32	12	13	21	21	20	18	14	12	12	13	12	12	12	12	12	12	12	12	16	19	12	12	13	13	15
112_fam	16	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	21	16	7	15	13	21	28	13	12	28	15	17	12	15	15	1	27	20	11	16	13	12	14	14	11	3	8	16	9	10	9	10	18	8	9	9	18	9	12	11	53	20	12	11	26	14	9	16	30	15	9	22	44	26	11	14	15	17	24	15	9	13	9	21	41	21	10	10	1	1	1	1	1	0	0	0	0	0	1	1	3	0	1	0	0	1	11	12	12	12	12	12	12	12	12	12	13	13	17	17	16	16	17	13	12	12	12	14	14	12	12	12	9	11	11	11	12	13	13	13	13	13	12	11	10	12	12	13	20	20	19	17	12	13	14	17	13	13	13	14	14	15	16	16	24	28	16	17	19	21	28
114_fam	29	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	21	23	10	38	16	12	19	14	9	18	9	9	9	6	4	8	9	5	5	4	13	15	13	8	12	21	6	25	9	17	9	9	8	10	13	11	22	15	10	9	49	28	23	18	24	13	7	12	31	13	15	19	42	20	13	13	12	14	29	14	11	13	14	14	31	16	11	11	1	1	1	1	1	0	0	0	0	0	1	1	2	0	1	0	0	1	12	12	12	14	12	12	12	12	12	12	11	11	12	12	12	12	12	10	8	8	11	6	6	11	12	12	14	12	12	12	12	13	11	13	13	13	13	14	13	16	10	13	23	24	24	25	11	13	13	15	13	13	13	14	14	14	15	15	21	23	14	15	17	16	21
118_fam	13	4	6	7	6	13	4	5	13	5	5	4	7	9	8	6	14	8	7	5	19	20	8	11	7	12	25	13	12	24	12	14	12	11	10	15	15	21	11	12	16	15	13	12	10	19	6	14	9	10	9	10	9	6	8	8	16	11	8	8	36	22	19	11	28	11	6	14	27	13	9	23	51	27	13	3	12	13	26	13	12	13	8	16	46	30	12	12	9	9	9	9	7	6	6	6	7	7	7	7	8	5	9	8	10	9	12	12	12	11	12	12	12	12	12	12	12	12	15	15	15	15	16	12	12	12	13	14	14	13	12	12	13	11	10	10	12	12	11	12	12	12	11	11	9	12	8	12	19	19	19	20	10	12	13	15	12	12	12	13	13	13	13	14	25	30	13	14	16	21	34
120_fam	22	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	19	42	7	37	12	18	33	15	16	30	19	23	10	6	6	15	15	14	14	15	13	16	13	14	8	16	8	16	8	8	9	8	11	9	12	17	16	9	9	9	37	13	10	9	17	13	9	11	23	17	8	18	35	17	9	10	10	10	22	11	9	10	8	8	27	13	10	10	1	1	1	1	1	0	0	0	0	0	1	1	3	0	1	0	0	1	11	12	12	14	12	12	12	12	12	12	12	13	20	20	19	20	21	12	10	10	12	13	13	12	12	12	12	11	11	11	12	12	11	12	12	12	12	12	13	12	9	12	15	15	14	12	11	12	13	14	12	12	12	12	12	12	12	12	18	20	12	12	13	13	18
125_fam	15	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	27	20	8	19	10	19	26	12	12	24	13	13	10	11	13	14	22	19	11	14	15	13	20	11	9	20	6	12	4	7	10	9	11	9	11	12	18	9	10	10	50	16	17	15	33	14	8	15	30	18	9	13	31	15	8	9	9	10	18	9	8	15	9	17	32	16	10	10	1	1	1	1	1	0	0	0	0	0	1	1	3	0	1	0	0	1	11	12	12	12	12	12	12	12	12	12	13	13	15	15	15	15	16	13	13	13	12	13	13	12	12	12	13	10	8	8	12	12	11	12	12	12	12	12	12	12	10	12	21	21	20	18	11	12	13	16	12	12	11	11	11	11	11	11	15	17	11	11	12	18	22
126_fam	12	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	36	29	8	15	9	12	22	14	11	22	13	13	8	12	11	11	19	16	11	15	15	28	29	11	10	19	6	12	7	8	7	10	10	6	8	9	16	8	9	9	54	29	11	11	24	14	9	13	28	12	7	20	42	22	12	11	11	12	23	13	11	11	7	17	29	13	10	10	1	1	1	1	1	0	0	0	0	0	1	1	3	0	1	0	0	1	11	11	11	11	11	11	11	11	12	12	12	12	14	14	14	14	15	12	12	12	13	13	13	14	13	14	13	10	9	9	11	11	11	11	11	11	10	10	9	11	9	11	20	20	19	19	11	11	12	14	11	11	11	12	13	13	14	15	22	25	13	13	15	16	19
127_fam	14	8	10	16	8	25	9	10	32	9	9	8	7	15	19	12	34	16	6	6	43	18	7	15	11	12	24	17	8	22	9	11	15	10	8	8	8	18	9	14	14	13	13	14	11	15	9	13	6	11	15	10	13	8	11	20	17	8	25	9	52	14	19	14	40	11	9	15	24	15	12	20	42	19	10	9	9	12	23	10	8	9	15	13	30	14	13	13	13	13	13	13	12	11	11	12	14	14	12	13	16	9	13	14	17	12	13	13	13	12	13	13	13	13	13	13	12	12	14	14	14	13	13	11	10	10	13	13	13	13	13	13	13	12	10	10	13	13	12	13	13	13	13	13	14	13	15	13	23	23	21	18	11	13	13	15	13	13	13	12	12	12	12	13	21	23	12	12	14	16	20
129_fam	28	19	28	43	21	66	21	22	41	23	25	20	23	33	32	25	0	22	19	20	54	47	10	22	11	15	22	1	12	35	11	12	10	12	12	8	14	15	12	14	11	11	15	12	12	18	9	17	9	8	10	9	10	11	10	11	16	13	8	8	66	13	13	12	28	14	9	12	43	15	8	19	46	24	12	8	15	14	36	14	10	16	7	14	29	14	17	17	18	19	19	19	22	24	28	31	36	36	22	24	27	24	20	24	15	18	17	16	16	16	16	16	15	15	14	14	13	13	13	13	11	13	16	13	12	12	14	14	14	13	14	14	14	13	12	12	15	15	13	15	15	15	14	13	12	14	9	15	21	21	19	15	13	15	16	19	15	15	14	14	14	14	14	15	22	26	15	17	20	17	20
130_fam	10	13	19	26	15	53	10	11	19	12	12	11	8	13	15	8	23	11	4	4	21	14	7	25	7	8	35	15	15	30	14	21	12	13	8	7	14	20	9	11	16	13	12	7	11	14	7	16	4	11	8	10	26	12	12	19	15	9	12	12	47	13	21	12	25	12	6	14	26	10	9	16	35	17	8	10	10	12	17	10	8	10	7	16	32	16	12	12	12	12	12	12	13	14	18	20	24	25	13	13	14	12	12	12	14	11	12	12	12	13	12	12	12	12	12	12	12	13	19	19	18	18	19	12	11	11	12	12	12	12	12	12	12	11	9	9	12	12	14	12	12	12	12	12	14	12	12	12	19	19	18	17	10	12	12	14	12	12	11	11	11	11	11	11	17	19	11	12	13	17	22
131_fam	26	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	22	38	8	20	8	14	18	7	8	27	8	10	10	25	8	7	18	15	10	13	12	12	12	16	13	19	8	18	9	9	8	9	10	7	12	16	20	8	9	8	62	11	11	10	18	11	9	11	46	14	8	15	37	20	11	11	12	14	31	11	11	10	12	12	28	13	10	10	1	1	1	1	1	0	0	0	0	0	1	1	5	0	1	0	0	1	11	12	12	12	12	12	12	12	12	12	12	12	12	12	11	11	12	12	12	12	12	12	12	12	12	12	14	11	11	11	12	12	11	12	12	12	12	13	13	13	9	12	17	17	16	13	11	12	13	16	12	12	12	13	13	13	13	13	18	21	13	14	17	14	18
132_fam	33	0	0	0	24	0	0	0	30	0	0	13	0	0	0	0	0	0	0	0	19	22	6	27	19	14	25	12	11	23	12	13	10	9	11	19	17	20	16	14	14	15	13	9	11	17	10	17	12	9	10	9	12	8	7	11	19	11	7	6	34	15	14	10	20	15	11	12	32	13	11	16	36	20	11	10	10	12	21	11	14	15	7	14	27	13	11	11	1	1	1	1	2	1	1	1	1	1	3	3	5	0	1	0	0	1	12	12	12	13	12	12	12	12	12	12	13	13	15	15	14	14	15	13	13	13	13	15	15	13	12	12	13	12	12	12	12	12	11	12	12	12	12	12	10	13	7	12	16	16	15	15	12	12	13	15	12	12	12	13	13	13	13	13	19	22	13	13	14	15	18
133_fam	18	18	23	33	17	48	16	17	37	17	17	16	17	28	30	18	32	15	13	15	24	48	6	16	18	15	21	10	10	30	11	11	9	13	14	16	21	18	12	15	15	12	15	11	12	21	9	16	9	8	8	9	8	8	8	12	17	8	8	8	59	12	14	11	22	13	10	12	36	15	8	14	33	17	12	11	12	11	31	11	11	14	18	17	32	15	15	15	16	17	17	17	19	20	23	25	28	28	19	20	23	17	18	21	19	16	15	15	15	14	15	15	15	15	15	15	15	15	14	14	13	14	15	15	15	15	15	15	15	15	15	15	15	13	12	12	15	15	12	15	15	14	13	12	11	12	9	15	20	20	18	15	13	15	15	17	15	15	15	14	14	14	14	14	17	19	14	14	16	18	22
136_fam	13	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	14	8	10	27	12	14	19	19	8	22	13	13	27	8	4	1	9	19	8	6	9	10	16	16	7	12	10	19	6	11	20	16	24	13	8	23	23	15	8	7	34	11	18	12	21	14	6	12	28	18	2	16	44	22	11	14	10	10	25	9	9	14	12	10	19	11	9	9	1	1	1	1	1	0	0	0	0	0	1	1	2	0	1	0	0	1	10	11	11	12	11	11	11	11	11	11	11	12	14	14	15	14	14	10	7	7	11	10	10	11	11	12	10	11	11	11	11	12	15	12	12	12	13	15	15	16	8	12	17	17	16	15	11	12	13	15	12	12	12	13	13	13	14	14	20	24	12	12	14	12	14
137_fam	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139_fam	14	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	12	15	6	23	6	10	21	10	10	23	13	11	9	5	5	5	15	15	10	12	11	15	15	12	16	10	9	22	10	7	8	8	15	9	9	13	19	10	14	13	39	11	12	16	20	16	18	11	23	9	9	15	34	16	9	9	9	9	18	11	10	11	7	12	25	13	8	8	1	1	1	1	1	0	0	0	0	0	1	1	4	0	1	0	0	1	9	10	10	11	10	10	10	10	10	10	10	10	12	12	12	13	14	10	7	7	10	11	11	10	10	10	11	10	11	12	10	11	11	11	11	11	11	12	11	13	13	11	17	17	16	13	14	11	11	13	11	11	11	11	11	11	11	11	16	18	11	11	12	14	17
140_fam	31	22	26	33	15	48	15	16	41	15	15	14	11	15	22	4	24	10	7	7	20	17	10	22	13	15	27	14	11	25	10	12	11	5	6	1	16	14	8	11	8	12	11	7	9	16	16	16	8	6	11	10	15	8	11	11	20	9	9	6	38	13	13	9	23	16	9	11	29	12	9	10	24	13	9	7	6	7	14	9	17	8	12	13	27	13	13	13	13	13	13	13	17	20	25	27	29	29	17	18	22	15	13	12	14	12	13	13	13	14	13	13	13	13	12	12	11	11	14	14	14	14	15	10	7	7	12	11	11	12	12	11	12	12	12	13	13	13	13	13	13	13	12	12	11	13	8	13	17	17	16	14	13	13	13	15	13	13	12	10	10	10	10	10	12	14	9	9	9	15	18
